Load,Displacement,Acceleration
0.052779119461774826,-0.009687666781246662,-0.18569369614124298
-0.0031794696114957333,-0.009794631041586399,-0.2920922040939331
-0.11016924679279327,-0.010099009610712528,-0.2916550934314728
-0.19068008661270142,-0.009774276986718178,-0.20646317303180695
-0.06412170827388763,-0.010211228393018246,-0.21073517203330994
0.042187340557575226,-0.010450622998178005,-0.24357283115386963
-0.022890729829669,-0.010276113636791706,-0.18672136962413788
-0.14816628396511078,-0.010382291860878468,-0.24812546372413635
0.07445890456438065,-0.009796595200896263,-0.33068418502807617
0.09267621487379074,-0.00980965793132782,-0.3766348361968994
0.020438384264707565,-0.009899569675326347,-0.26525434851646423
0.08076151460409164,-0.009800171479582787,-0.16990989446640015
0.004053439013659954,-0.01045904215425253,-0.10397002100944519
0.027725720778107643,-0.010246478021144867,-0.2721618115901947
-0.07139357179403305,-0.010064216330647469,-0.1969454139471054
-0.042727094143629074,-0.01028538029640913,-0.25102120637893677
0.132567897439003,-0.010490760207176208,-0.21386277675628662
0.048970211297273636,-0.010025136172771454,-0.22715836763381958
0.03604996204376221,-0.009531494230031967,-0.015007861889898777
-6.280828529270366e-05,-0.009824871085584164,-0.02676442638039589
0.04324242100119591,-0.00985078513622284,-0.10658954083919525
-0.12992547452449799,-0.009699051268398762,0.0016732125077396631
-0.15251651406288147,-0.01026301458477974,0.04026142880320549
0.0033062631264328957,-0.010157213546335697,-0.07583636790513992
-0.07450554519891739,-0.010300222784280777,-0.038255590945482254
-0.04592353105545044,-0.010316437110304832,-0.006431982386857271
0.015921009704470634,-0.009806419722735882,0.0506770946085453
0.038407471030950546,-0.010087124072015285,0.08273765444755554
0.12156839668750763,-0.00995464064180851,0.07101217657327652
0.016523832455277443,-0.00974856037646532,0.08406894654035568
0.044368449598550797,-0.009895315393805504,0.12082354724407196
0.25694242119789124,-0.010606872849166393,0.12180879712104797
0.19098754227161407,-0.010370592586696148,0.05929183214902878
0.12798702716827393,-0.01021471805870533,0.002754518296569586
0.04340102896094322,-0.009948189370334148,0.09451283514499664
0.06519675254821777,-0.010436400771141052,0.09381070733070374
0.10466358065605164,-0.010080906562507153,0.15579524636268616
-0.015876343473792076,-0.00994260422885418,0.14362065494060516
-0.10382285714149475,-0.009813467040657997,0.30025503039360046
-0.12804707884788513,-0.009672627784311771,0.3129080832004547
-0.06450415402650833,-0.01014289166778326,0.20546455681324005
0.0035802340134978294,-0.01022736169397831,0.2314557582139969
0.07532104849815369,-0.009666749276220798,0.14134475588798523
-0.03875940293073654,-0.009859179146587849,0.1536005139350891
-0.08591222763061523,-0.009799322113394737,0.15938639640808105
-0.13647741079330444,-0.00977251399308443,0.2619912922382355
-0.09278494864702225,-0.01004114467650652,0.22241166234016418
0.1308685541152954,-0.010216090828180313,0.3213249742984772
0.0032606669701635838,-0.010293151251971722,0.2765279710292816
-0.0247423704713583,-0.010431832633912563,0.18253231048583984
-0.07555339485406876,-0.009987530298531055,0.2444526106119156
0.009552177041769028,-0.009855744428932667,0.1430167257785797
-0.19106516242027283,-0.009988977573812008,0.045930229127407074
-0.12586919963359833,-0.010418998077511787,0.05337144434452057
0.03585122525691986,-0.009994130581617355,0.11165699362754822
0.017952576279640198,-0.010195610113441944,0.13860182464122772
0.02556384727358818,-0.010177463293075562,0.06047370284795761
0.0002724002697505057,-0.009905329905450344,-0.0568418987095356
-0.05610444024205208,-0.010317029431462288,-0.13458068668842316
0.006272629834711552,-0.009630328975617886,-0.1405278444290161
0.0010631439508870244,-0.009329975582659245,-0.07070046663284302
0.04014280065894127,-0.01022101379930973,-0.10362385958433151
-0.035467807203531265,-0.010045582428574562,-0.09822143614292145
-0.04427443817257881,-0.01001578476279974,-0.2403402328491211
0.004153274465352297,-0.009682850912213326,-0.09332334995269775
-0.04747413098812103,-0.010061856359243393,-0.1372782289981842
-0.15511243045330048,-0.00986193772405386,-0.23892897367477417
-0.146528959274292,-0.009470760822296143,-0.09450683742761612
-0.01469448208808899,-0.010083084926009178,-0.06577978283166885
0.036610908806324005,-0.010392487980425358,-0.17185740172863007
-0.09851805120706558,-0.009816594421863556,-0.18171212077140808
-0.20603814721107483,-0.009634788148105145,-0.13627344369888306
0.07800887525081635,-0.009722675196826458,-0.2018989473581314
-0.013056269846856594,-0.009685859084129333,-0.07026869803667068
-0.08074160665273666,-0.009738536551594734,-0.1339787095785141
-0.13932135701179504,-0.010053389705717564,-0.24742922186851501
0.028943903744220734,-0.010271220467984676,-0.0982867032289505
0.08598903566598892,-0.009907053783535957,-0.17230580747127533
0.020851856097579002,-0.010271371342241764,-0.08300723135471344
-0.1179492324590683,-0.010327448137104511,-0.051024191081523895
0.05216732993721962,-0.010067999362945557,-0.10999731719493866
0.12214750796556473,-0.009898241609334946,-0.20715202391147614
0.05256521329283714,-0.009744452312588692,-0.18913695216178894
0.13682924211025238,-0.00988023728132248,-0.16821694374084473
0.013533604331314564,-0.00957320537418127,-0.08725906908512115
-0.06104191020131111,-0.009973755106329918,0.10514900833368301
-0.2871338427066803,-0.010091562755405903,0.14674313366413116
-0.13985711336135864,-0.00997799914330244,0.15817596018314362
-0.20019330084323883,-0.010333123616874218,0.11591614782810211
-0.17407765984535217,-0.01021386869251728,0.26858171820640564
-0.18540436029434204,-0.010092576965689659,0.23118023574352264
-0.0014600972644984722,-0.010192010551691055,0.01788407377898693
-0.08971653878688812,-0.00957338698208332,0.109219491481781
-0.06737066060304642,-0.009517225436866283,0.19960352778434753
-0.02184339053928852,-0.009944984689354897,0.07543151825666428
0.036273159086704254,-0.010083046741783619,0.10465802997350693
-0.014905186370015144,-0.010163146071135998,0.13835389912128448
-0.045311339199543,-0.010074527934193611,0.05640614405274391
0.05699314922094345,-0.010268906131386757,0.06666920334100723
0.06509122252464294,-0.010507850907742977,0.11689192801713943
0.16830401122570038,-0.009921862743794918,0.23392117023468018
0.05717013031244278,-0.010202656500041485,0.2735963463783264
-0.056252043694257736,-0.01054385956376791,0.05377586558461189
-0.0006957505829632282,-0.01020541600883007,0.09732355177402496
0.04849759861826897,-0.009892369620501995,0.16620683670043945
0.14787212014198303,-0.00927901640534401,0.09362656623125076
0.054779864847660065,-0.009505556896328926,0.14764510095119476
0.103802390396595,-0.00983227975666523,0.11978553980588913
0.011481873691082,-0.009837794117629528,0.07844085991382599
0.011613204143941402,-0.009568358771502972,-0.04434961825609207
-0.003001215634867549,-0.010070244781672955,0.06611740589141846
-0.04967934265732765,-0.010266526602208614,0.12054814398288727
0.008380928076803684,-0.010201976634562016,0.08805660903453827
0.029443342238664627,-0.009996586479246616,-0.035634469240903854
-0.05892243608832359,-0.009725857526063919,0.06759444624185562
0.09533847868442535,-0.009919828735291958,0.09085732698440552
0.04206932708621025,-0.009976943954825401,0.2309933751821518
0.04874469339847565,-0.00979990977793932,0.0839458778500557
0.11508876830339432,-0.00989653542637825,0.08573410660028458
0.11030612140893936,-0.010424872860312462,0.1338730752468109
0.09120189398527145,-0.010107176378369331,0.008858134038746357
-0.026996580883860588,-0.009571140632033348,0.07608496397733688
-0.10462234914302826,-0.009174622595310211,0.03673524409532547
-0.16821420192718506,-0.009841769933700562,-0.050711121410131454
-0.07047717273235321,-0.009480167180299759,-0.04331633448600769
-0.025888590142130852,-0.010021713562309742,0.09108620882034302
0.07406661659479141,-0.010352874174714088,0.04987258091568947
-0.00847544427961111,-0.010182051919400692,0.006249924656003714
-0.20847554504871368,-0.009543207474052906,0.10064740478992462
-0.26092687249183655,-0.010264010168612003,0.06047187000513077
-0.1602778285741806,-0.009815878234803677,0.008921128697693348
-0.0910680890083313,-0.009790160693228245,0.04270513728260994
-0.08150573819875717,-0.00971147045493126,0.09154422581195831
-0.13946814835071564,-0.009928305633366108,-0.08220383524894714
-0.2729281485080719,-0.010081994347274303,-0.008049876429140568
-0.20917661488056183,-0.009991919621825218,-0.12856781482696533
-0.07116010040044785,-0.009452790021896362,-0.10632895678281784
-0.013604040257632732,-0.009944246150553226,0.060632165521383286
-0.02498486079275608,-0.010307526215910912,0.01244728546589613
-0.10441950708627701,-0.010038183070719242,-0.13502469658851624
-0.02757655270397663,-0.010007468983530998,-0.07728126645088196
-0.0503552220761776,-0.00949171558022499,-0.12114843726158142
-0.11515031009912491,-0.01021560374647379,-0.0005757252220064402
-0.11327788978815079,-0.009586337953805923,-0.1554158329963684
-0.14343610405921936,-0.009695068001747131,-0.14459556341171265
0.05291920527815819,-0.009785122238099575,-0.1682542860507965
0.12471705675125122,-0.010343968868255615,-0.14734496176242828
-0.015829408541321754,-0.009752338752150536,-0.05456876754760742
-0.027999766170978546,-0.010060830973088741,-0.048751652240753174
-0.03219208866357803,-0.00988766923546791,-0.12899112701416016
-0.08552926778793335,-0.009843298234045506,0.048358917236328125
0.07778088748455048,-0.009970122016966343,-0.08310024440288544
0.007352458778768778,-0.010041075758635998,-0.054667387157678604
-0.1565508395433426,-0.009863315150141716,-0.033244453370571136
-0.2030072808265686,-0.009945505298674107,0.04204513877630234
-0.07564160972833633,-0.010045403614640236,-0.10269259661436081
-0.1423652023077011,-0.009973503649234772,-0.12490493059158325
-0.11831152439117432,-0.010205262340605259,-0.017526481300592422
-0.1299557089805603,-0.010080254636704922,0.0544879324734211
-0.07386152446269989,-0.010278591886162758,0.08330179750919342
-0.09711343795061111,-0.009890207089483738,0.2319808006286621
0.0064844717271625996,-0.009834785014390945,0.12367737293243408
0.01760946214199066,-0.010086145251989365,-0.03412410616874695
0.03178544342517853,-0.00984480045735836,0.03527031093835831
0.05495066195726395,-0.00981516670435667,0.13764892518520355
-0.17018800973892212,-0.009621819481253624,-0.01809162087738514
-0.14178358018398285,-0.009948261082172394,0.04177658259868622
0.10381563007831573,-0.010007553733885288,0.005528781563043594
0.021004540845751762,-0.009611474350094795,0.06319820135831833
-0.11852046102285385,-0.009931777603924274,0.1444019377231598
-0.016522500663995743,-0.009682784788310528,0.10235866904258728
-0.05598694086074829,-0.009937365539371967,0.0813608169555664
-0.028208257630467415,-0.009859736077487469,0.0775003731250763
-0.05293853580951691,-0.010301000438630581,0.10067461431026459
-0.1760598123073578,-0.010100857354700565,0.1094665601849556
-0.22876988351345062,-0.010174467228353024,-0.018826225772500038
-0.04112871736288071,-0.009956933557987213,0.04199308156967163
-0.14409731328487396,-0.010012375190854073,0.07167261838912964
-0.1150987446308136,-0.010205908678472042,-0.010987614281475544
0.036162231117486954,-0.010422701947391033,0.09541106969118118
-0.12082366645336151,-0.01014022622257471,0.037096984684467316
-0.08137453347444534,-0.009956912137567997,-0.0943080261349678
-0.128914475440979,-0.010124237276613712,0.07591836154460907
-0.10611392557621002,-0.010417916812002659,0.09689153730869293
-0.03234000504016876,-0.010226631537079811,0.055415596812963486
-0.015480554662644863,-0.010061383247375488,0.026907578110694885
0.11485305428504944,-0.010293962433934212,-0.11429625749588013
-0.03476608917117119,-0.009671117179095745,-0.1139196902513504
0.08595321327447891,-0.009988255798816681,0.06691212207078934
-0.07161614298820496,-0.010338926687836647,0.009874611161649227
0.002424543956294656,-0.009895221330225468,-0.06224196031689644
-0.04632053151726723,-0.010280314832925797,-0.0012566028162837029
0.08268716186285019,-0.009517605416476727,-0.05362247675657272
0.09502291679382324,-0.009985200129449368,0.05249805748462677
0.12152747064828873,-0.009966638870537281,-0.01816786453127861
0.1320851892232895,-0.00983445905148983,0.12892615795135498
0.007128236815333366,-0.01009990181773901,0.11780203133821487
0.019392341375350952,-0.009703666903078556,-0.061383601278066635
-0.14828285574913025,-0.010225394740700722,-0.054118573665618896
-0.1336907148361206,-0.010381086729466915,0.14953894913196564
-0.02280702255666256,-0.010114497505128384,0.07105448842048645
0.015912458300590515,-0.009859579615294933,0.16982144117355347
0.011269024573266506,-0.009995890781283379,-0.053987324237823486
0.015049532055854797,-0.010454883798956871,-0.07762304693460464
-0.056110721081495285,-0.010345772840082645,-0.09413246810436249
-0.05638875067234039,-0.010446273721754551,-0.05879906564950943
-0.014659036882221699,-0.010041370987892151,0.029733343049883842
0.014127695932984352,-0.009267923422157764,0.10627797245979309
-0.1593313217163086,-0.009519311599433422,0.05403975397348404
-0.15610459446907043,-0.009869039990007877,0.0618358850479126
-0.05059758201241493,-0.009677071124315262,-0.0029738168232142925
0.052519433200359344,-0.009552407078444958,-0.17224885523319244
0.07392479479312897,-0.009958176873624325,-0.12693606317043304
-0.05605919659137726,-0.010489733889698982,-0.09087107330560684
-0.0547788068652153,-0.01059492863714695,-0.05096636340022087
0.012010193429887295,-0.010130325332283974,0.04161848872900009
0.07607384771108627,-0.01009693555533886,-0.11287153512239456
-0.07479340583086014,-0.009924148209393024,-0.1649225652217865
-0.06674127280712128,-0.010095641948282719,-0.2361564338207245
-0.1329399049282074,-0.01039398554712534,-0.0643015056848526
-0.027034306898713112,-0.00989793986082077,-0.11446124315261841
-0.04427356645464897,-0.010222656652331352,-0.042085323482751846
0.08339300006628036,-0.010043119080364704,-0.060295239090919495
0.03556494787335396,-0.01014544628560543,0.03773563355207443
0.12748737633228302,-0.009961692616343498,0.010018909350037575
0.01563858613371849,-0.009678725153207779,-0.025343632325530052
-0.028250135481357574,-0.010003236122429371,-0.026885230094194412
0.02826070785522461,-0.00987536646425724,-0.11161193996667862
-0.006113909650593996,-0.009524411521852016,-0.14660729467868805
0.06017312407493591,-0.010210261680185795,-0.02958657033741474
-0.062343280762434006,-0.010169475339353085,0.00046829337952658534
-0.052721358835697174,-0.009694600477814674,-0.06361941993236542
0.04575654864311218,-0.010252191685140133,-0.12187900394201279
-0.002440690528601408,-0.009930458851158619,-0.18964669108390808
-0.07356733083724976,-0.009474358521401882,-0.12186351418495178
-0.13346782326698303,-0.010118156671524048,-0.05717165768146515
-0.22846338152885437,-0.009975268505513668,-0.06167539954185486
-0.10977930575609207,-0.010419961996376514,0.08851751685142517
-0.1359797716140747,-0.0108434297144413,-0.05695389211177826
-0.12306341528892517,-0.010247970931231976,-0.03581521287560463
-0.12055929750204086,-0.01008644513785839,0.02888057380914688
-0.2855549454689026,-0.010102729313075542,0.08810826390981674
-0.18996571004390717,-0.009803327731788158,0.20467643439769745
0.0006478149443864822,-0.00997032131999731,-0.020797347649931908
-0.047549422830343246,-0.00983625277876854,-0.1580236703157425
-0.0778411403298378,-0.010015410371124744,-0.07394349575042725
0.048676997423172,-0.00974343903362751,0.010784419253468513
-0.13475635647773743,-0.010048957541584969,0.13515324890613556
-0.14250634610652924,-0.010182096622884274,0.11851254105567932
-0.25251391530036926,-0.010091431438922882,0.02746039628982544
-0.3057093918323517,-0.009532229043543339,0.060035187751054764
-0.03977254405617714,-0.009637601673603058,0.028128044679760933
-0.06114162132143974,-0.009813017211854458,0.11267264187335968
-0.11366775631904602,-0.010315154679119587,0.10412932187318802
0.004434747621417046,-0.009977060370147228,0.03147897869348526
0.16736461222171783,-0.009507737122476101,0.10843983292579651
-0.006830344907939434,-0.009922821074724197,0.07844424992799759
-0.0068863751366734505,-0.010100169107317924,-0.10161153972148895
-0.02385598234832287,-0.009624296799302101,-0.006863383576273918
0.020926175639033318,-0.009687231853604317,0.11331494152545929
0.035665009170770645,-0.009966856800019741,0.10230150073766708
-0.1073010191321373,-0.00975064467638731,0.15821076929569244
-0.05976422503590584,-0.009497860446572304,0.24846874177455902
0.09492175281047821,-0.009970434941351414,0.17000697553157806
-0.025609735399484634,-0.010001237504184246,0.14163383841514587
-0.008124570362269878,-0.010579870082437992,0.12498371303081512
0.056208379566669464,-0.01031679566949606,0.2408067137002945
0.09472735971212387,-0.00981239415705204,0.26327669620513916
-0.01783229410648346,-0.010501877404749393,0.2506375014781952
-0.01744186133146286,-0.010164055041968822,0.178409144282341
-0.014318861998617649,-0.009931626729667187,0.11436700075864792
0.11412440985441208,-0.00980906467884779,0.01353669073432684
0.09742750227451324,-0.009560146369040012,0.059157274663448334
0.14509187638759613,-0.010111761279404163,0.11450990289449692
0.34107670187950134,-0.009641303680837154,0.03782304376363754
0.38843345642089844,-0.010370425879955292,-0.20959943532943726
0.33874961733818054,-0.010447894223034382,-0.023822138085961342
0.4939323365688324,-0.010278618894517422,-0.16850891709327698
0.5760335922241211,-0.010257093235850334,0.08034268021583557
0.8087849020957947,-0.010465183295309544,0.04734315350651741
0.6500581502914429,-0.010577796027064323,0.01226810459047556
0.5149716138839722,-0.0103196045383811,0.21960890293121338
0.457647442817688,-0.010164360515773296,-0.02391226589679718
0.3888794779777527,-0.010156037285923958,0.07406595349311829
0.622934103012085,-0.010487363673746586,0.06108943745493889
0.673567533493042,-0.010296978056430817,0.12073902040719986
0.6725413799285889,-0.010248782113194466,-0.1496446430683136
0.610155463218689,-0.010068000294268131,-0.13395537436008453
0.5481274127960205,-0.01058849785476923,0.008146730251610279
0.3932517468929291,-0.01050520408898592,-0.24351008236408234
0.42384812235832214,-0.010605665855109692,-0.3830485939979553
0.4599805176258087,-0.01053654309362173,-0.3666861355304718
0.5325576066970825,-0.009956481866538525,-0.26617324352264404
0.6152180433273315,-0.009705079719424248,-0.3436017334461212
0.6063377857208252,-0.010227538645267487,-0.2612026631832123
0.7099087834358215,-0.010346854105591774,-0.41880834102630615
0.5820260643959045,-0.010314692743122578,-0.29614976048469543
0.586259126663208,-0.009572974406182766,-0.1931745857000351
0.6863312721252441,-0.010186420753598213,-0.3297196328639984
0.8733070492744446,-0.010580101981759071,-0.3315896987915039
0.8053871393203735,-0.010315467603504658,-0.3765304982662201
0.8540977835655212,-0.009758665226399899,-0.4345802664756775
0.7156907320022583,-0.01054332498461008,-0.5302495956420898
0.7060667276382446,-0.011097489856183529,-0.23385384678840637
0.9793310165405273,-0.011149686761200428,-0.38423627614974976
1.065775752067566,-0.01061528455466032,-0.3743407726287842
0.7084284424781799,-0.01100340485572815,-0.2526196539402008
0.9769059419631958,-0.010890931822359562,-0.4283338785171509
1.2649195194244385,-0.011104440316557884,-0.7617887854576111
1.2568979263305664,-0.011388766579329967,-0.4409389793872833
1.036980152130127,-0.01142555009573698,0.15305852890014648
1.4769800901412964,-0.010728449560701847,-0.3814287483692169
2.28916072845459,-0.011054934933781624,0.15174707770347595
2.304154872894287,-0.011747214011847973,0.3209914565086365
2.589008331298828,-0.010812322609126568,-0.016320278868079185
2.3649191856384277,-0.010183565318584442,-0.039528150111436844
2.331345319747925,-0.01096363551914692,0.3062005043029785
2.327423572540283,-0.01128583773970604,0.1424204409122467
2.4216039180755615,-0.010589329525828362,0.08745089918375015
2.364821434020996,-0.011103381402790546,0.12616832554340363
2.303067684173584,-0.011140135116875172,0.4177428185939789
1.9648631811141968,-0.011124979704618454,0.45480793714523315
2.0264177322387695,-0.010433479212224483,0.4966692328453064
2.0056214332580566,-0.010426606051623821,0.37203606963157654
2.0094995498657227,-0.012010980397462845,0.4675455093383789
1.9995607137680054,-0.01166041661053896,0.4002978503704071
1.865920066833496,-0.010348649695515633,0.3148666024208069
1.8184045553207397,-0.010102124884724617,0.4170210659503937
1.8970303535461426,-0.011339962482452393,0.27134886384010315
1.763500690460205,-0.011167262680828571,0.2719533145427704
1.695029377937317,-0.010742026381194592,0.29081377387046814
1.6887258291244507,-0.010698146186769009,0.3468286991119385
1.801736831665039,-0.011951536871492863,0.28463250398635864
1.637810468673706,-0.011548854410648346,0.4446803033351898
1.8502585887908936,-0.010869566351175308,0.2974010705947876
1.9348106384277344,-0.010591810569167137,0.197269469499588
1.796277642250061,-0.01135682687163353,0.12819300591945648
1.7235499620437622,-0.011067559011280537,0.22955402731895447
1.7343308925628662,-0.01027459092438221,0.12178172171115875
1.7600927352905273,-0.010265558026731014,0.0332624614238739
1.6764166355133057,-0.011424580588936806,0.03652947023510933
1.7813410758972168,-0.0114535391330719,0.1273636370897293
1.713012933731079,-0.01023049931973219,0.0549541600048542
1.5726487636566162,-0.010560072027146816,-0.017162224277853966
1.596899390220642,-0.011173995211720467,-0.1762782484292984
1.6996076107025146,-0.010980095714330673,-0.19251155853271484
1.6286001205444336,-0.010309881530702114,-0.13924621045589447
1.6161794662475586,-0.009987435303628445,-0.01382399071007967
1.7787503004074097,-0.010904057882726192,-0.1998106837272644
1.9540913105010986,-0.01131018903106451,-0.20892585813999176
1.6500216722488403,-0.010384521447122097,-0.21160362660884857
1.6370060443878174,-0.010577346198260784,-0.25593844056129456
1.7525790929794312,-0.011319706216454506,-0.25773242115974426
1.792394995689392,-0.010928347706794739,-0.29566898941993713
1.817561149597168,-0.01091722957789898,-0.36455562710762024
1.8896692991256714,-0.011505032889544964,-0.42993444204330444
1.8950589895248413,-0.011310498230159283,-0.2558329999446869
1.9467240571975708,-0.011234210804104805,-0.22951483726501465
1.7860907316207886,-0.010746993124485016,-0.08846808969974518
1.931887149810791,-0.010262366384267807,-0.2687350809574127
1.9156721830368042,-0.011335436254739761,-0.3923604190349579
1.7837378978729248,-0.010979657992720604,-0.3289510905742645
1.8020899295806885,-0.010267186909914017,-0.26040810346603394
1.7522835731506348,-0.010713933035731316,-0.17307281494140625
1.8469738960266113,-0.011094457469880581,-0.19027793407440186
1.7833127975463867,-0.011033929884433746,-0.34030526876449585
1.8386698961257935,-0.01033808570355177,-0.3505324721336365
1.7982457876205444,-0.010409765876829624,-0.14531898498535156
2.0144143104553223,-0.011000845581293106,-0.31957221031188965
2.097029685974121,-0.01050842460244894,-0.37358683347702026
2.1192619800567627,-0.009959674440324306,-0.5707679986953735
2.0836024284362793,-0.01065622828900814,-0.34506067633628845
2.024961471557617,-0.010756255127489567,-0.16710451245307922
2.0218629837036133,-0.010436422191560268,-0.09708207845687866
1.974415898323059,-0.010507810860872269,-0.1975487321615219
2.0765576362609863,-0.011170038022100925,-0.14336058497428894
2.2913806438446045,-0.010990067385137081,-0.16245031356811523
2.1120269298553467,-0.011013614013791084,-0.25571510195732117
2.085019111633301,-0.010913971811532974,-0.06298608332872391
2.1044692993164062,-0.010986818931996822,-0.08363040536642075
1.9799977540969849,-0.010866721160709858,0.029483502730727196
2.0542263984680176,-0.010453250259160995,-0.1255568116903305
1.9932310581207275,-0.010320892557501793,-0.12281304597854614
1.839720606803894,-0.010768149979412556,-0.13011032342910767
1.773120641708374,-0.010685390792787075,-0.209767684340477
1.7790759801864624,-0.011141952127218246,-0.04845540598034859
1.704193353652954,-0.010974960401654243,0.03661969304084778
1.7756867408752441,-0.010942835360765457,0.05076799541711807
1.8519632816314697,-0.011386916041374207,0.01730353944003582
1.7540509700775146,-0.011846010573208332,-0.17349448800086975
1.8712142705917358,-0.011506455019116402,-0.23696623742580414
1.76047945022583,-0.010650258511304855,0.18665097653865814
1.5901802778244019,-0.010374072939157486,0.39176857471466064
1.875443458557129,-0.010373733937740326,0.20064136385917664
1.7967228889465332,-0.01119588129222393,0.34095460176467896
1.8033928871154785,-0.011050570756196976,0.33590883016586304
1.2345514297485352,-0.011150714941322803,-0.6281677484512329
2.083566665649414,-0.012773275375366211,-2.9143948554992676
3.7232096195220947,-0.0189089085906744,-1.6485422849655151
4.344305992126465,-0.021754935383796692,-0.5192378163337708
